nodeSn,timestamp,day/month/year,hours:minutes:seconds,address,last_sync
WreedSaa0003,1512304274,3/12/2017,13:31:14,000,onos_system_started
WreedSaa0003,1512844356,9/12/2017,19:32:36,000,onos_system_started
WreedSaa0003,1512850162,9/12/2017,21:9:22,000,onos_system_started
WreedSaa0003,1513805312,20/12/2017,22:28:32,000,onos_system_started
